,full_text,hashtags,retweets,geo,tags
973,"#LAT Record number of children killed in Afghanistan conflict in 2016, U.N. says https://t.co/LUXvXEuHhj #Afghanistan","{'Afghanistan', 'LAT'}",0,,"[('Afghanistan', 'LOCATION'), ('U.N.', 'ORGANIZATION'), ('Afghanistan', 'LOCATION')]"
974,"Record number of children killed in Afghanistan conflict in 2016, U.N. says

https://t.co/cJ3mf1nFA3
So sad",set(),0,,"[('Afghanistan', 'LOCATION'), ('U.N.', 'ORGANIZATION')]"
975,"Record number of children killed in Afghanistan conflict in 2016, U.N. says. 
Number of children killed last yr is 923, a 25% increase",set(),1,,"[('Afghanistan', 'LOCATION'), ('U.N.', 'ORGANIZATION')]"
976,"Record number of children killed in Afghanistan conflict in 2016, U.N. s https://t.co/QhFT4PIKaf",set(),0,,"[('Afghanistan', 'LOCATION'), ('U.N.', 'ORGANIZATION')]"
977,"In #Afghanistan, 1 in 3 #children (or 3.7 million) unable to attend school due to violence, displacement, &amp; poverty","{'Afghanistan', 'children'}",0,,"[('Afghanistan', 'LOCATION')]"
978,"This year from January to March, 210 children were killed in the #Afghanistan conflict #ChildrenUnderAttack @AFP https://t.co/WvhYeaLGHt","{'Afghanistan', 'ChildrenUnderAttack'}",1,,"[('AFP', 'ORGANIZATION')]"
979,Children pay the price in Afghanistan conflict: UN https://t.co/jGOn05zK6J,set(),1,,"[('Afghanistan', 'LOCATION'), ('UN', 'ORGANIZATION')]"
980,Children pay the price in #Afghanistan conflict: @UN https://t.co/jGOn05zK6J,{'Afghanistan'},0,,"[('Afghanistan', 'LOCATION'), ('UN', 'ORGANIZATION')]"
981,"Afghan refugee children start the journey home to Afghanistan from Pakistan.Look by the girls feet.
Photo by Sebastian Rich for @unrefugees https://t.co/fcphEJR542",set(),31,,"[('Afghanistan', 'LOCATION'), ('Sebastian', 'PERSON'), ('Rich', 'PERSON')]"
982,"Children fight children in Afghanistan conflict https://t.co/b7CUn4l0Ws

As if things couldn't get any worse in Afghanistan...",set(),0,,"[('Afghanistan', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
983,"Spotlight on How AFCECO Cares for Afghanistan’s Orphans - In times of war, children are often the ones who end ... https://t.co/bLqq9y2hEp",set(),0,,"[('Afghanistan', 'LOCATION')]"
984,"#Afghanistan's 3.5 million children, 85% of them girls, are out of school. Insecurity, poverty, &amp; displacement are driving them out,@hrw",{'Afghanistan'},21,,"[('Afghanistan', 'LOCATION')]"
985,#Iran has brought tens of thousands of #refugee children from #Afghanistan into the classroom ✏️📚 | Watch latest #AidZone episode https://t.co/Nh6hFFIGW6,"{'refugee', 'Afghanistan', 'Iran', 'AidZone'}",20,,"[('Iran', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
986,"‘I have learned so much now, everything is better’ Mohammed, following the therapy he received after the trauma of losing his father and fleeing from Afghanistan. 

Donate today and help refugee children this winter. 

https://t.co/XWyHDp84Mb https://t.co/W2rCTQMXUL",set(),6,,"[('Mohammed', 'PERSON'), ('Afghanistan', 'LOCATION')]"
987,".@save_children is using the #StartFund to give non-food items such as hygiene kits, blankets &amp; kitchen kits to IDP families who have fled their homes in the #Teber district in #Afghanistan | Alert 199 - #Displacement -&gt; More info here: https://t.co/uJsyuufL8i","{'StartFund', 'Teber', 'Afghanistan', 'Displacement'}",0,,"[('IDP', 'ORGANIZATION'), ('Afghanistan', 'LOCATION')]"
988,"Pakistan should resist returning 1.4 million women, men and children to worsening war in Afghanistan. Worst time and place for returns. There will be more violence, displacement &amp; instability https://t.co/HqEzPNWGyy",set(),8,,"[('Pakistan', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
989,"#BREAKING:Folks REAL Christians know that CONFESSION is a precursor to FORGIVENESS--so much so its IN THE LORD'S PRAYER. Its STRANGE how #jerryfalwelljr purports to ""FORGIVE"" #Trump for things HE DENIES DESPITE EVIDENCE TO THE CONTRARY
#TheResistance #CNN #MSNBC #FoxNews https://t.co/VBJNBl75UV","{'Trump', 'BREAKING', 'MSNBC', 'jerryfalwelljr', 'CNN', 'TheResistance', 'FoxNews'}",19,,"[('Trump', 'PERSON'), ('MSNBC', 'ORGANIZATION')]"
990,"#BREAKING:I hate to say I told you so, but um...I TOLD YOU SO!!
#TheResistance #BillyGraham #TheHill #CNN #StormyGate #StormyAffair #MSNBC #FoxNews #bbcnews https://t.co/Qdru6ACcYd","{'StormyAffair', 'BREAKING', 'StormyGate', 'MSNBC', 'CNN', 'TheHill', 'bbcnews', 'TheResistance', 'BillyGraham', 'FoxNews'}",9,,"[('MSNBC', 'ORGANIZATION')]"
991,"@H_Town_74 ‘Christians’, religious conservatives, used the Bible to justify slavery, segregation, apartheid, a million dead in Iraq and Afghanistan, multiple millions of women children who suffered deplorable harm and displacement. Misogyny bigotry hate.",set(),0,,"[('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
992,"""Children go through utter fear every night"" the reality of fighting, violence, multiple displacement on civilians in #Afghanistan https://t.co/K8a32dUSns #ChildrenUnderAttack","{'Afghanistan', 'ChildrenUnderAttack'}",0,,"[('Afghanistan', 'LOCATION')]"
993,"Pakistani refugee children pose for a picture as they wait to collect #WFP food assistance, distributed by partner APA, at Gulan refugee camp in Khost, #Afghanistan. @refugees #WithRefugees #UNHCR #partnerships Photo: UNHCR/S. Rich @Hopefocus https://t.co/AOfHrnoYD1","{'Afghanistan', 'partnerships', 'UNHCR', 'WithRefugees', 'WFP'}",42,,"[('WFP', 'ORGANIZATION'), ('APA', 'ORGANIZATION'), ('Gulan', 'LOCATION'), ('Khost', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('UNHCR', 'ORGANIZATION')]"
994,"Afghan war claims more than 10,000 civilian casualties for the fourth consecutive year, new UN report documents – UNAMA’s #Human Rights Director Danielle Bell. https://t.co/SAyaEIrMnZ",{'Human'},47,,"[('UN', 'ORGANIZATION'), ('Danielle', 'PERSON'), ('Bell', 'PERSON')]"
995,"More than 10,000 civilian casualties, including women and children, in #Afghanistan conflict in 2017 – figures remaining at record highs, UN report finds: https://t.co/JukWSB1vLC https://t.co/fojBpkawhF",{'Afghanistan'},10,,"[('Afghanistan', 'LOCATION'), ('UN', 'ORGANIZATION')]"
996,"This is heartbreaking!!!
We are the victims. No mother or father would want to see their children live their whole life with no legs. 
War brings only misery. Let's bring an end to it. 
#Afghanistan #Farah #Kandahar #Taliban
#Landmines #War #Children #ChildrenUnderAttack https://t.co/u4cAbCDVbQ","{'Afghanistan', 'Kandahar', 'Farah', 'Taliban', 'Landmines', 'War', 'ChildrenUnderAttack', 'Children'}",0,,"[('Afghanistan', 'LOCATION'), ('Farah', 'PERSON'), ('Kandahar', 'LOCATION'), ('Taliban', 'ORGANIZATION')]"
997,"""Hopeless"" Afghan students Under Attack In Afghanistan. 
Conflict-related violence not only puts #Afghan children at risk of harm, but also limits their fundamental rights to education and healthcare. 
Photo, via @RiyasatAlii. 
#Daikondi https://t.co/jVARLYJiQu","{'Daikondi', 'Afghan'}",0,,"[('Afghanistan', 'LOCATION'), ('RiyasatAlii', 'PERSON')]"
998,"1.9 million men, women and children in #Afghanistan are experiencing emergency levels of food insecurity. This is driven by conflict, displacement and natural disasters. Read how WFP is providing food, cash and hope to Afghan families 👉https://t.co/zi5H9TFoMp https://t.co/B9ATtuJYcH",{'Afghanistan'},3,,"[('Afghanistan', 'LOCATION'), ('WFP', 'ORGANIZATION')]"
999,"Thank you Emergency War and Trauma Hospital for restoring the bodies and minds of Afghanistan's war children.
https://t.co/P8qxSwZTuA https://t.co/P8qxSwZTuA",set(),0,,"[('Afghanistan', 'LOCATION')]"
1000,"Khadija is 18 now, just a year older than the Afghan war itself, and she has already been married three times — to three brothers. One was a Taliban insurgent, one was a policeman and one was an interpreter for the Marines.  
by @rodnordland https://t.co/y9ASCrfNVB",set(),2,,"[('Khadija', 'PERSON'), ('Taliban', 'ORGANIZATION')]"
1001,"A devastating, real life story.
#War #Children #Death #Family #Afghanistan https://t.co/h86RoeDHTM","{'Afghanistan', 'Family', 'War', 'Death', 'Children'}",2,,"[('Afghanistan', 'LOCATION')]"
1002,"""[Education] is so important because girls are part of the family &amp; community. If girls get education, the family does."" Saif head of girls school #Jalalabad #Afghanistan - 3.7 million children out of school - conflict/displacement a key factor @UNICEFAfg https://t.co/BPE1QuJ8ZJ","{'Afghanistan', 'Jalalabad'}",4,,"[('Saif', 'PERSON'), ('Jalalabad', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
1003,"America loves all its war children: studious Iraq, troubled Afghanistan, dark sheep Somalia, rebellious Pakistan, and little baby Yemen",set(),9,,"[('America', 'LOCATION'), ('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Somalia', 'LOCATION'), ('Pakistan', 'LOCATION'), ('Yemen', 'LOCATION')]"
1004,"20.6.18 #WorldRefugeeDay2018 https://t.co/zrNJZgLhUt Approx 44,400 people being forced to #FleeTheirHomes every day in 2017 https://t.co/PdXihzNK5M @Concern @Irish_Aid @Dochasnetwork @Comhlamh @HumanRightsIRL @dfatirl @hhrjournal @SNHS_DCU @Refugees @thejournal_ie @TheElders @UN","{'FleeTheirHomes', 'WorldRefugeeDay2018'}",1,,"[('UN', 'ORGANIZATION')]"
1005,3/4 displaced are ♀ &amp; #Children who need 2 stay with their parents #WorldRefugeeDay More 2 do to end #Conflict driving #Displacement from #Syria #Afghanistan #SouthSudan #Myanmar #Somalia @Concern @AU_PSD @Dochasnetwork @GlobPeaceIndex @hhrjournal @HumanRightsIRL @dfatirl @UN,"{'SouthSudan', 'Afghanistan', 'Myanmar', 'WorldRefugeeDay', 'Syria', 'Conflict', 'Somalia', 'Displacement', 'Children'}",0,,"[('Syria', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Myanmar', 'LOCATION'), ('Somalia', 'LOCATION'), ('UN', 'ORGANIZATION')]"
1006,"New report: children in #Afghanistan may face war, #displacement,  #migration and natural disasters in trying to access #education, in addition to more common difficulties such as #poverty and lack of access. https://t.co/6rauTWpUCh https://t.co/6Zzush56zW","{'poverty', 'Afghanistan', 'education', 'displacement', 'migration'}",2,,"[('Afghanistan', 'LOCATION')]"
1007,"Armed #conflict &amp; forced #displacement in #Afghanistan is on the rise, so @NRC_Norway is boosting our team to #protect #Afghans forced to flee from their homes, as well as #Education. 2 unique, field-focused #Protection vacancies: https://t.co/QJxBH8SXwb https://t.co/pQZ4HNBnJ5","{'Afghanistan', 'Protection', 'Afghans', 'displacement', 'conflict', 'protect', 'Education'}",0,,"[('Afghanistan', 'LOCATION')]"
1008,"The love of #football goes beyond borders. 
Our support for migrant &amp; refugee children should too. 
#worldrefugeeweek #worldcup v/@unicefafg #Afghanistan https://t.co/JYbkJHSFKI","{'worldcup', 'Afghanistan', 'football', 'worldrefugeeweek'}",42,,"[('Afghanistan', 'LOCATION')]"
1009,"One last week to apply for these international, field-focused #Protection Coordinator positions in @NRC_Norway #Afghanistan.  If you're passionate and dedicated enough to be a courageous, proactive advocate for civilians and children in displacement and conflict, please apply! https://t.co/CEvA5mN7Ch","{'Afghanistan', 'Protection'}",5,,"[('Afghanistan', 'LOCATION')]"
1010,"""The last three years have been dark ones in Afghanistan, marked by deepening conflict, rising civilian casualties – many of them children – and escalating displacement. So if the situation was this bad several years ago, it is most likely much worse now."" https://t.co/XNEYWwnwm0",set(),0,,"[('Afghanistan', 'LOCATION')]"
1011,“NATO countries have spent billions on the war in #Afghanistan. It is therefore utterly incomprehensible that the same countries are unwilling to provide… the funding needed to support children affected by war.” - @WillCarter_NRC https://t.co/UpE7PYSnSO,{'Afghanistan'},1,,"[('NATO', 'ORGANIZATION'), ('Afghanistan', 'LOCATION')]"
1012,".@NRC_Norway calls on @NATO countries to increase humanitarian funding to children in #Afghanistan, where 2.6 mil children are out of school, attacks on students &amp; schools are on the rise, &amp; many face psychosocial trauma from violence &amp; displacement.",{'Afghanistan'},1,,"[('NATO', 'ORGANIZATION'), ('Afghanistan', 'LOCATION')]"
1013,RADIO: How can we HELP CHILDREN in #Afghanistan conflict zones? http://bit.ly/ajZVYB #UN #global,"{'global', 'UN', 'Afghanistan'}",1,,"[('Afghanistan', 'LOCATION'), ('UN', 'ORGANIZATION')]"
1014,The love of #football goes beyond borders. #UNICEF's support for migrant &amp; refugee children does too. #ForMigration v/@unicefafg #WorldCup #Afghanistan https://t.co/NjDOT8k8Fb,"{'Afghanistan', 'ForMigration', 'WorldCup', 'UNICEF', 'football'}",29,,"[('UNICEF', 'ORGANIZATION'), ('Afghanistan', 'LOCATION')]"
1015,"PRESCRIPTION DRUGS

Once I filmed some Afghanistan refugee children in Tehran for the ASSOCIATION FOR CHILD PROTECTION. They were deprived children much ostracised by Iranian society. One boy among them actually wanted to COMMIT SUICIDE if he had not had football. 🤭",set(),0,,"[('Afghanistan', 'LOCATION'), ('Tehran', 'LOCATION')]"
1016,"This breaks my heart. War in #Afghanistan has not only destroyed these children’s childhood but future also. 
#War #Children #Refugees #Disability https://t.co/OnRnNf7WVO","{'Afghanistan', 'Refugees', 'War', 'Disability', 'Children'}",0,,"[('Afghanistan', 'LOCATION')]"
1017,"Afghan spin wizard #Rashid launches #charity foundation
#afghanistan #charity #war #children #cleanwater #food

https://t.co/xcZ4yL1gps https://t.co/b6CUqaUqHK","{'charity', 'afghanistan', 'Rashid', 'war', 'children', 'cleanwater', 'food'}",0,,"[('Rashid', 'PERSON')]"
1018,"#insiders Howard was responsible for the illegal invasion of Iraq and Afghanistan causing widespread violence, the death of 200k people and displacement of millions of people.  He considers those women and children he incinerated with bombs as collateral damage.",{'insiders'},0,,"[('Howard', 'PERSON'), ('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
1019,"Amid Chronic Violence, Millions of Afghans Face Risks of Drought Related Displacement https://t.co/oTUnZLd9uH v @EnayatAzad also, many children show signs of malnutrition &amp; illness, including skin diseases &amp; eye infections #Conflict #globalhealth #Drought #Refugees #Afghanistan","{'Afghanistan', 'globalhealth', 'Refugees', 'Conflict', 'Drought'}",2,,"[('Afghanistan', 'LOCATION')]"
1020,"Afghanistan War

Children under 5
● 2005=110 deaths per 1K.

● 2010=90 deaths
per 1K

● 2016=70 deaths
Per 1K

2002 1M children attended school, almost all boys

2018 9.2M children 
enrolled/3.5M girls",set(),0,,[]
1021,Meet the children of #Afghanistan's Shaheedan Village displacement camp who are finding new hope from #EducationCannotWait. It's a chance for safety and normalcy in a world turned upside down. https://t.co/D83M7wpKpT https://t.co/Rwwi5HPnc4,"{'Afghanistan', 'EducationCannotWait'}",7,,"[('Afghanistan', 'LOCATION'), ('Shaheedan', 'LOCATION'), ('Village', 'LOCATION')]"
1022,"The beautiful sound of children playing. @UNICEFAfg’s giving kids some respite from the insecurity &amp; pain of displacement. 
#Drought #Herat #Afghanistan https://t.co/uyFqnKXlW7","{'Drought', 'Afghanistan', 'Herat'}",27,,"[('Herat', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
1023,"Join #Madibaism's calls for an end to all world conflicts particularly in Afghanistan, Iraq, Palestine, Sudan, Syria &amp; Yemen. We plead with the @UN to find a lasting solution to these horrific displacement of Children, Women &amp; the weak &amp; vulnerable. https://t.co/prATgSc7jA",{'Madibaism'},0,,"[('Afghanistan', 'LOCATION'), ('Iraq', 'LOCATION'), ('Palestine', 'LOCATION'), ('Sudan', 'LOCATION'), ('Syria', 'LOCATION'), ('Yemen', 'LOCATION'), ('UN', 'ORGANIZATION')]"
1024,"In Bosnia, refugee children from Syria and Afghanistan are now being integrated into local schools, giving them back a formal education after having fled their war-torn homelands.

Read the full story: https://t.co/IhosQNMMsd https://t.co/orN2OHwYOO",set(),18,,"[('Bosnia', 'LOCATION'), ('Syria', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
1025,"From @unicefafg  -  In #Afghanistan, protracted conflict, displacement and poverty increase gender-based violence (GBV) and put children, especially girl child, and women at risk. 
Today,… https://t.co/32kfMWrzjf",{'Afghanistan'},0,,"[('Afghanistan', 'LOCATION')]"
1026,"Teaching a lesson last week in a cave in #Afghanistan for a group of refugee children who had no access to state education, the cave was in the mountains. I was able to provide them with writing pads, books, pens and some basic resources. #RunningDangerously https://t.co/FONon0lbdm","{'Afghanistan', 'RunningDangerously'}",13,,"[('Afghanistan', 'LOCATION')]"
1027,"@knightonrotary @worldpolioday @Rotary We must be getting close, I hope? #polio #HerefordHour","{'polio', 'HerefordHour'}",1,,[]
1028,"@SignRiteUKLtd @worldpolioday @Rotary Only three countries left Cathie - Nigeria, Pakistan and Afghanistan ( conflict countries ) and until all children in those countries are vaccinated, #polio could rear it's ugly head anytime. But we are nearly there thanks to the commitment of everyone involved on the ground.... https://t.co/KnmpIVTfS7",{'polio'},0,,"[('Cathie', 'PERSON'), ('Nigeria', 'LOCATION'), ('Pakistan', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
1029,"There  are 1,873079 internally displaced persons in Afghanistan (UNHCR).  These  are most often women &amp; children who, unlike refugees  flooding into  other countries, are often lost &amp; ignored in the  statistics of  displacement. 
 Click. Contribute. Share.
https://t.co/qo5ByEkvzR",set(),0,,"[('Afghanistan', 'LOCATION'), ('UNHCR', 'ORGANIZATION')]"
1030,"There  are 1,873079 internally displaced persons in Afghanistan (UNHCR). These  are most often women &amp; children who, unlike refugees  flooding into  other countries, are often lost &amp; ignored in the  statistics of displacement.  

Click. Contribute. Share. https://t.co/7zCJ3aT3ba",set(),0,,"[('Afghanistan', 'LOCATION'), ('UNHCR', 'ORGANIZATION')]"
1031,"The Breadwinner https://t.co/Mc8hhCzu9u
what a wonderful movie to be seen #thebreadwinner #afghanistan #animation #war #children","{'afghanistan', 'thebreadwinner', 'war', 'children', 'animation'}",0,,[]
1032,"Malnutrition Afghanistan.500.000 children are effected by the current drought.
Photography for @unicefafghanistan 
https://t.co/EHvRjvyuFm
#UNICEF #conflictphotography #afghanistan #conflict #malnutrition #portrait https://t.co/amFiru1KRl","{'portrait', 'malnutrition', 'afghanistan', 'UNICEF', 'conflictphotography', 'conflict'}",3,,"[('UNICEF', 'ORGANIZATION')]"
1033,"Canadian intelligence has heard Khashoggi tapes, PM Trudeau says https://t.co/HUuKYOcV5Y https://t.co/Ejapa0XAVO",set(),36,,"[('Khashoggi', 'PERSON'), ('Trudeau', 'PERSON')]"
1034,"@CBSNews A case against the dead of your fake wars in Afghanistan, Iraq, the displacement of peoples, the problem of asylum, the case of Abu Ghraib, the bombing of cities like Mosul with internationally prohibited bombs, the killing of more than 40,000 children in Mosul as well as https://t.co/vWCFdzQ4Sj",set(),1,,"[('Afghanistan', 'LOCATION'), ('Iraq', 'LOCATION'), ('Abu', 'LOCATION'), ('Ghraib', 'LOCATION'), ('Mosul', 'LOCATION'), ('Mosul', 'LOCATION')]"
